"","Word","Group","Speaker","Rater","Natural","Intell","vowel","cons"
"13398","mula","CON","CON12","Rater32",97,85,"u","lab"
"13399","mula","CON","CON12","Rater33",93,101,"u","lab"
"13400","mula","CON","CON12","Rater34",82,87,"u","lab"
"13401","mula","CON","CON12","Rater35",86,73,"u","lab"
"13402","mula","CON","CON12","Rater36",101,101,"u","lab"
"13403","mula","CON","CON12","Rater37",83,87,"u","lab"
"13404","mula","CON","CON12","Rater38",95,88,"u","lab"
"13405","mula","CON","CON12","Rater39",69,71,"u","lab"
"13406","mula","CON","CON12","Rater40",94,101,"u","lab"
"13407","mula","CON","CON12","Rater41",63,50,"u","lab"
"13408","mula","CON","CON03","Rater1",77,95,"u","lab"
"13409","mula","CON","CON03","Rater2",79,101,"u","lab"
"13410","mula","CON","CON03","Rater3",84,101,"u","lab"
"13411","mula","CON","CON03","Rater4",62,65,"u","lab"
"13412","mula","CON","CON03","Rater5",100,99,"u","lab"
"13413","mula","CON","CON03","Rater6",73,91,"u","lab"
"13414","mula","CON","CON03","Rater7",77,89,"u","lab"
"13415","mula","CON","CON03","Rater8",100,101,"u","lab"
"13416","mula","CON","CON03","Rater9",77,89,"u","lab"
"13417","mula","CON","CON03","Rater10",89,96,"u","lab"
"13418","mula","CON","CON03","Rater11",35,96,"u","lab"
"13419","mula","CON","CON03","Rater12",86,101,"u","lab"
"13420","mula","CON","CON03","Rater13",81,82,"u","lab"
"13421","mula","CON","CON03","Rater14",66,71,"u","lab"
"13422","mula","CON","CON03","Rater15",64,79,"u","lab"
"13423","mula","CON","CON03","Rater16",97,98,"u","lab"
"13424","mula","CON","CON03","Rater17",19,38,"u","lab"
"13425","mula","CON","CON03","Rater18",83,84,"u","lab"
"13426","mula","CON","CON03","Rater19",72,44,"u","lab"
"13427","mula","CON","CON03","Rater20",85,84,"u","lab"
"13428","mula","CON","CON03","Rater21",64,70,"u","lab"
"13429","mula","CON","CON03","Rater22",43,62,"u","lab"
"13430","mula","CON","CON03","Rater23",101,97,"u","lab"
"13431","mula","CON","CON03","Rater24",73,87,"u","lab"
"13432","mula","CON","CON03","Rater25",78,76,"u","lab"
"13433","mula","CON","CON03","Rater26",72,79,"u","lab"
"13434","mula","CON","CON03","Rater27",79,91,"u","lab"
"13435","mula","CON","CON03","Rater28",65,90,"u","lab"
"13436","mula","CON","CON03","Rater29",56,90,"u","lab"
"13437","mula","CON","CON03","Rater30",63,67,"u","lab"
"13438","mula","CON","CON03","Rater31",91,86,"u","lab"
"13439","mula","CON","CON03","Rater32",55,69,"u","lab"
"13440","mula","CON","CON03","Rater33",101,101,"u","lab"
"13441","mula","CON","CON03","Rater34",101,101,"u","lab"
"13442","mula","CON","CON03","Rater35",66,85,"u","lab"
"13443","mula","CON","CON03","Rater36",90,93,"u","lab"
"13444","mula","CON","CON03","Rater37",74,97,"u","lab"
"13445","mula","CON","CON03","Rater38",72,70,"u","lab"
"13446","mula","CON","CON03","Rater39",89,88,"u","lab"
"13447","mula","CON","CON03","Rater40",74,75,"u","lab"
"13448","mula","CON","CON03","Rater41",94,98,"u","lab"
"13449","mula","CON","CON07","Rater1",66,100,"u","lab"
"13450","mula","CON","CON07","Rater2",22,58,"u","lab"
"13451","mula","CON","CON07","Rater3",101,101,"u","lab"
"13452","mula","CON","CON07","Rater4",80,92,"u","lab"
"13453","mula","CON","CON07","Rater5",93,97,"u","lab"
"13454","mula","CON","CON07","Rater6",56,95,"u","lab"
"13455","mula","CON","CON07","Rater7",82,93,"u","lab"
"13456","mula","CON","CON07","Rater8",101,101,"u","lab"
"13457","mula","CON","CON07","Rater9",80,98,"u","lab"
"13458","mula","CON","CON07","Rater10",58,83,"u","lab"
"13459","mula","CON","CON07","Rater11",35,96,"u","lab"
"13460","mula","CON","CON07","Rater12",101,101,"u","lab"
"13461","mula","CON","CON07","Rater13",101,101,"u","lab"
"13462","mula","CON","CON07","Rater14",94,101,"u","lab"
"13463","mula","CON","CON07","Rater15",71,101,"u","lab"
"13464","mula","CON","CON07","Rater16",55,78,"u","lab"
"13465","mula","CON","CON07","Rater17",97,99,"u","lab"
"13466","mula","CON","CON07","Rater18",93,99,"u","lab"
"13467","mula","CON","CON07","Rater19",101,100,"u","lab"
"13468","mula","CON","CON07","Rater20",50,101,"u","lab"
"13469","mula","CON","CON07","Rater21",80,98,"u","lab"
"13470","mula","CON","CON07","Rater22",83,101,"u","lab"
"13471","mula","CON","CON07","Rater23",101,100,"u","lab"
"13472","mula","CON","CON07","Rater24",82,93,"u","lab"
"13473","mula","CON","CON07","Rater25",101,101,"u","lab"
"13474","mula","CON","CON07","Rater26",101,101,"u","lab"
"13475","mula","CON","CON07","Rater27",84,69,"u","lab"
"13476","mula","CON","CON07","Rater28",100,101,"u","lab"
"13477","mula","CON","CON07","Rater29",98,101,"u","lab"
"13478","mula","CON","CON07","Rater30",28,76,"u","lab"
"13479","mula","CON","CON07","Rater31",98,98,"u","lab"
"13480","mula","CON","CON07","Rater32",76,84,"u","lab"
"13481","mula","CON","CON07","Rater33",97,101,"u","lab"
"13482","mula","CON","CON07","Rater34",57,101,"u","lab"
"13483","mula","CON","CON07","Rater35",100,101,"u","lab"
"13484","mula","CON","CON07","Rater36",73,99,"u","lab"
"13485","mula","CON","CON07","Rater37",47,84,"u","lab"
"13486","mula","CON","CON07","Rater38",101,101,"u","lab"
"13487","mula","CON","CON07","Rater39",47,100,"u","lab"
"13488","mula","CON","CON07","Rater40",101,101,"u","lab"
"13489","mula","CON","CON07","Rater41",97,100,"u","lab"
"13490","mula","CON","CON07","Rater42",59,94,"u","lab"
"13491","mula","CON","CON06","Rater1",97,99,"u","lab"
"13492","mula","CON","CON06","Rater2",85,84,"u","lab"
"13493","mula","CON","CON06","Rater3",101,99,"u","lab"
"13494","mula","CON","CON06","Rater4",100,95,"u","lab"
"13495","mula","CON","CON06","Rater5",85,61,"u","lab"
"13496","mula","CON","CON06","Rater6",98,96,"u","lab"
"13497","mula","CON","CON06","Rater7",77,95,"u","lab"
"13498","mula","CON","CON06","Rater8",101,101,"u","lab"
"13499","mula","CON","CON06","Rater9",99,101,"u","lab"
"13500","mula","CON","CON06","Rater10",79,84,"u","lab"
"13501","mula","CON","CON06","Rater11",45,59,"u","lab"
"13502","mula","CON","CON06","Rater12",46,89,"u","lab"
"13503","mula","CON","CON06","Rater13",48,71,"u","lab"
"13504","mula","CON","CON06","Rater14",101,78,"u","lab"
"13505","mula","CON","CON06","Rater15",85,83,"u","lab"
"13506","mula","CON","CON06","Rater16",93,101,"u","lab"
"13507","mula","CON","CON06","Rater17",95,99,"u","lab"
"13508","mula","CON","CON06","Rater18",91,94,"u","lab"
"13509","mula","CON","CON06","Rater19",101,101,"u","lab"
"13510","mula","CON","CON06","Rater20",73,80,"u","lab"
"13511","mula","CON","CON06","Rater21",71,86,"u","lab"
"13512","mula","CON","CON06","Rater22",98,96,"u","lab"
"13513","mula","CON","CON06","Rater23",42,56,"u","lab"
"13514","mula","CON","CON06","Rater24",101,101,"u","lab"
"13515","mula","CON","CON06","Rater25",101,63,"u","lab"
"13516","mula","CON","CON06","Rater26",100,101,"u","lab"
"13517","mula","CON","CON06","Rater27",67,92,"u","lab"
"13518","mula","CON","CON06","Rater28",75,64,"u","lab"
"13519","mula","CON","CON06","Rater29",101,100,"u","lab"
"13520","mula","CON","CON06","Rater30",82,81,"u","lab"
"13521","mula","CON","CON06","Rater31",95,95,"u","lab"
"13522","mula","CON","CON06","Rater32",86,98,"u","lab"
"13523","mula","CON","CON06","Rater33",71,88,"u","lab"
"13524","mula","CON","CON06","Rater34",90,95,"u","lab"
"13525","mula","CON","CON06","Rater35",98,97,"u","lab"
"13526","mula","CON","CON06","Rater36",101,101,"u","lab"
"13527","mula","CON","CON06","Rater37",53,38,"u","lab"
"13528","mula","CON","CON06","Rater38",95,101,"u","lab"
"13529","mula","CON","CON06","Rater39",100,101,"u","lab"
"13530","mula","CON","CON06","Rater40",99,99,"u","lab"
"13531","mula","CON","CON06","Rater41",101,101,"u","lab"
"13532","mula","CON","CON13","Rater1",101,100,"u","lab"
"13533","mula","CON","CON13","Rater2",43,76,"u","lab"
"13534","mula","CON","CON13","Rater3",87,96,"u","lab"
"13535","mula","CON","CON13","Rater4",101,101,"u","lab"
"13536","mula","CON","CON13","Rater5",74,87,"u","lab"
"13537","mula","CON","CON13","Rater6",20,61,"u","lab"
"13538","mula","CON","CON13","Rater7",94,99,"u","lab"
"13539","mula","CON","CON13","Rater8",100,101,"u","lab"
"13540","mula","CON","CON13","Rater9",100,101,"u","lab"
"13541","mula","CON","CON13","Rater10",93,97,"u","lab"
"13542","mula","CON","CON13","Rater11",101,101,"u","lab"
"13543","mula","CON","CON13","Rater12",88,91,"u","lab"
"13544","mula","CON","CON13","Rater13",48,92,"u","lab"
"13545","mula","CON","CON13","Rater14",101,101,"u","lab"
"13546","mula","CON","CON13","Rater15",101,101,"u","lab"
"13547","mula","CON","CON13","Rater16",31,38,"u","lab"
"13548","mula","CON","CON13","Rater17",93,95,"u","lab"
"13549","mula","CON","CON13","Rater18",81,99,"u","lab"
"13550","mula","CON","CON13","Rater19",76,86,"u","lab"
"13551","mula","CON","CON13","Rater20",98,101,"u","lab"
"13552","mula","CON","CON13","Rater21",97,99,"u","lab"
"13553","mula","CON","CON13","Rater22",99,100,"u","lab"
"13554","mula","CON","CON13","Rater23",95,96,"u","lab"
"13555","mula","CON","CON13","Rater24",90,92,"u","lab"
"13556","mula","CON","CON13","Rater25",86,87,"u","lab"
"13557","mula","CON","CON13","Rater26",101,101,"u","lab"
"13558","mula","CON","CON13","Rater27",86,98,"u","lab"
"13559","mula","CON","CON13","Rater28",68,81,"u","lab"
"13560","mula","CON","CON13","Rater29",82,72,"u","lab"
"13561","mula","CON","CON13","Rater30",101,101,"u","lab"
"13562","mula","CON","CON13","Rater31",88,98,"u","lab"
"13563","mula","CON","CON13","Rater32",79,85,"u","lab"
"13564","mula","CON","CON13","Rater33",64,73,"u","lab"
"13565","mula","CON","CON13","Rater34",92,95,"u","lab"
"13566","mula","CON","CON13","Rater35",83,93,"u","lab"
"13567","mula","CON","CON13","Rater36",101,101,"u","lab"
"13568","mula","CON","CON13","Rater37",101,101,"u","lab"
"13569","mula","CON","CON13","Rater38",96,95,"u","lab"
"13570","mula","CON","CON13","Rater39",65,89,"u","lab"
"13571","mula","CON","CON13","Rater40",92,101,"u","lab"
"13572","mula","CON","CON13","Rater41",90,70,"u","lab"
"13573","mula","CON","CON01","Rater1",84,89,"u","lab"
"13574","mula","CON","CON01","Rater2",91,80,"u","lab"
"13575","mula","CON","CON01","Rater3",101,101,"u","lab"
"13576","mula","CON","CON01","Rater4",76,67,"u","lab"
"13577","mula","CON","CON01","Rater5",98,94,"u","lab"
"13578","mula","CON","CON01","Rater6",73,97,"u","lab"
"13579","mula","CON","CON01","Rater7",85,99,"u","lab"
"13580","mula","CON","CON01","Rater8",101,101,"u","lab"
"13581","mula","CON","CON01","Rater9",49,81,"u","lab"
"13582","mula","CON","CON01","Rater10",81,76,"u","lab"
"13583","mula","CON","CON01","Rater11",68,57,"u","lab"
"13584","mula","CON","CON01","Rater12",92,29,"u","lab"
"13585","mula","CON","CON01","Rater13",89,80,"u","lab"
"13586","mula","CON","CON01","Rater14",78,77,"u","lab"
"13587","mula","CON","CON01","Rater15",57,73,"u","lab"
"13588","mula","CON","CON01","Rater16",95,95,"u","lab"
"13589","mula","CON","CON01","Rater17",63,38,"u","lab"
"13590","mula","CON","CON01","Rater18",65,74,"u","lab"
"13591","mula","CON","CON01","Rater19",66,84,"u","lab"
"13592","mula","CON","CON01","Rater20",48,83,"u","lab"
"13593","mula","CON","CON01","Rater21",74,74,"u","lab"
"13594","mula","CON","CON01","Rater22",58,14,"u","lab"
"13595","mula","CON","CON01","Rater23",93,52,"u","lab"
"13596","mula","CON","CON01","Rater24",65,88,"u","lab"
"13597","mula","CON","CON01","Rater25",82,75,"u","lab"
"13598","mula","CON","CON01","Rater26",59,68,"u","lab"
"13599","mula","CON","CON01","Rater27",83,84,"u","lab"
"13600","mula","CON","CON01","Rater28",77,56,"u","lab"
"13601","mula","CON","CON01","Rater29",91,80,"u","lab"
"13602","mula","CON","CON01","Rater30",80,76,"u","lab"
"13603","mula","CON","CON01","Rater31",79,62,"u","lab"
"13604","mula","CON","CON01","Rater32",35,47,"u","lab"
"13605","mula","CON","CON01","Rater33",101,89,"u","lab"
"13606","mula","CON","CON01","Rater34",10,101,"u","lab"
"13607","mula","CON","CON01","Rater35",76,87,"u","lab"
"13608","mula","CON","CON01","Rater36",93,67,"u","lab"
"13609","mula","CON","CON01","Rater37",81,84,"u","lab"
"13610","mula","CON","CON01","Rater38",70,50,"u","lab"
"13611","mula","CON","CON01","Rater39",87,9,"u","lab"
"13612","mula","CON","CON01","Rater40",62,50,"u","lab"
"13613","mula","CON","CON01","Rater41",99,100,"u","lab"
"13614","mula","DBSOFF","PD01","Rater1",27,27,"u","lab"
"13615","mula","DBSOFF","PD01","Rater2",48,17,"u","lab"
"13616","mula","DBSOFF","PD01","Rater3",101,90,"u","lab"
"13617","mula","DBSOFF","PD01","Rater4",82,67,"u","lab"
"13618","mula","DBSOFF","PD01","Rater5",82,71,"u","lab"
"13619","mula","DBSOFF","PD01","Rater6",57,52,"u","lab"
"13620","mula","DBSOFF","PD01","Rater7",12,19,"u","lab"
"13621","mula","DBSOFF","PD01","Rater8",96,95,"u","lab"
"13622","mula","DBSOFF","PD01","Rater9",62,53,"u","lab"
"13623","mula","DBSOFF","PD01","Rater10",79,53,"u","lab"
"13624","mula","DBSOFF","PD01","Rater11",68,54,"u","lab"
"13625","mula","DBSOFF","PD01","Rater12",74,72,"u","lab"
"13626","mula","DBSOFF","PD01","Rater13",40,9,"u","lab"
"13627","mula","DBSOFF","PD01","Rater14",72,78,"u","lab"
"13628","mula","DBSOFF","PD01","Rater15",80,63,"u","lab"
"13629","mula","DBSOFF","PD01","Rater16",64,20,"u","lab"
"13630","mula","DBSOFF","PD01","Rater17",101,89,"u","lab"
"13631","mula","DBSOFF","PD01","Rater18",85,71,"u","lab"
"13632","mula","DBSOFF","PD01","Rater19",101,100,"u","lab"
"13633","mula","DBSOFF","PD01","Rater20",72,16,"u","lab"
"13634","mula","DBSOFF","PD01","Rater21",73,86,"u","lab"
"13635","mula","DBSOFF","PD01","Rater22",27,74,"u","lab"
"13636","mula","DBSOFF","PD01","Rater23",97,95,"u","lab"
"13637","mula","DBSOFF","PD01","Rater24",50,71,"u","lab"
"13638","mula","DBSOFF","PD01","Rater25",101,93,"u","lab"
"13639","mula","DBSOFF","PD01","Rater26",71,93,"u","lab"
"13640","mula","DBSOFF","PD01","Rater27",85,82,"u","lab"
"13641","mula","DBSOFF","PD01","Rater28",39,54,"u","lab"
"13642","mula","DBSOFF","PD01","Rater29",101,96,"u","lab"
"13643","mula","DBSOFF","PD01","Rater30",59,43,"u","lab"
"13644","mula","DBSOFF","PD01","Rater31",86,93,"u","lab"
"13645","mula","DBSOFF","PD01","Rater32",61,69,"u","lab"
"13646","mula","DBSOFF","PD01","Rater33",96,95,"u","lab"
"13647","mula","DBSOFF","PD01","Rater34",93,73,"u","lab"
"13648","mula","DBSOFF","PD01","Rater35",98,92,"u","lab"
"13649","mula","DBSOFF","PD01","Rater36",101,67,"u","lab"
"13650","mula","DBSOFF","PD01","Rater37",45,68,"u","lab"
"13651","mula","DBSOFF","PD01","Rater38",85,76,"u","lab"
"13652","mula","DBSOFF","PD01","Rater39",66,26,"u","lab"
"13653","mula","DBSOFF","PD01","Rater40",90,101,"u","lab"
"13654","mula","DBSOFF","PD01","Rater41",93,83,"u","lab"
"13655","mula","DBSOFF","PD01","Rater42",70,62,"u","lab"
"13656","mula","DBSOFF","PD02","Rater1",95,95,"u","lab"
"13657","mula","DBSOFF","PD02","Rater2",95,91,"u","lab"
"13658","mula","DBSOFF","PD02","Rater3",83,84,"u","lab"
"13659","mula","DBSOFF","PD02","Rater4",88,84,"u","lab"
"13660","mula","DBSOFF","PD02","Rater5",94,101,"u","lab"
"13661","mula","DBSOFF","PD02","Rater6",89,94,"u","lab"
"13662","mula","DBSOFF","PD02","Rater7",62,95,"u","lab"
"13663","mula","DBSOFF","PD02","Rater8",101,101,"u","lab"
"13664","mula","DBSOFF","PD02","Rater9",101,101,"u","lab"
"13665","mula","DBSOFF","PD02","Rater10",78,97,"u","lab"
"13666","mula","DBSOFF","PD02","Rater11",51,43,"u","lab"
"13667","mula","DBSOFF","PD02","Rater12",36,91,"u","lab"
"13668","mula","DBSOFF","PD02","Rater13",54,56,"u","lab"
"13669","mula","DBSOFF","PD02","Rater14",101,101,"u","lab"
"13670","mula","DBSOFF","PD02","Rater15",88,88,"u","lab"
"13671","mula","DBSOFF","PD02","Rater16",81,98,"u","lab"
"13672","mula","DBSOFF","PD02","Rater17",101,101,"u","lab"
"13673","mula","DBSOFF","PD02","Rater18",91,88,"u","lab"
"13674","mula","DBSOFF","PD02","Rater19",82,60,"u","lab"
"13675","mula","DBSOFF","PD02","Rater20",99,98,"u","lab"
"13676","mula","DBSOFF","PD02","Rater21",33,77,"u","lab"
"13677","mula","DBSOFF","PD02","Rater22",73,94,"u","lab"
"13678","mula","DBSOFF","PD02","Rater23",20,98,"u","lab"
"13679","mula","DBSOFF","PD02","Rater24",101,101,"u","lab"
"13680","mula","DBSOFF","PD02","Rater25",83,86,"u","lab"
"13681","mula","DBSOFF","PD02","Rater26",101,99,"u","lab"
"13682","mula","DBSOFF","PD02","Rater27",101,101,"u","lab"
"13683","mula","DBSOFF","PD02","Rater28",90,95,"u","lab"
"13684","mula","DBSOFF","PD02","Rater29",101,101,"u","lab"
"13685","mula","DBSOFF","PD02","Rater30",68,74,"u","lab"
"13686","mula","DBSOFF","PD02","Rater31",101,101,"u","lab"
"13687","mula","DBSOFF","PD02","Rater32",93,93,"u","lab"
"13688","mula","DBSOFF","PD02","Rater33",89,101,"u","lab"
"13689","mula","DBSOFF","PD02","Rater34",67,74,"u","lab"
"13690","mula","DBSOFF","PD02","Rater35",84,85,"u","lab"
"13691","mula","DBSOFF","PD02","Rater36",101,101,"u","lab"
"13692","mula","DBSOFF","PD02","Rater37",100,101,"u","lab"
"13693","mula","DBSOFF","PD02","Rater38",66,89,"u","lab"
"13694","mula","DBSOFF","PD02","Rater39",91,77,"u","lab"
"13695","mula","DBSOFF","PD02","Rater40",99,99,"u","lab"
"13696","mula","DBSOFF","PD02","Rater41",101,101,"u","lab"
"13697","mula","DBSOFF","PD04","Rater1",80,101,"u","lab"
"13698","mula","DBSOFF","PD04","Rater2",59,61,"u","lab"
"13699","mula","DBSOFF","PD04","Rater3",89,92,"u","lab"
"13700","mula","DBSOFF","PD04","Rater4",21,39,"u","lab"
"13701","mula","DBSOFF","PD04","Rater5",60,38,"u","lab"
"13702","mula","DBSOFF","PD04","Rater6",44,45,"u","lab"
"13703","mula","DBSOFF","PD04","Rater7",70,39,"u","lab"
"13704","mula","DBSOFF","PD04","Rater8",51,70,"u","lab"
"13705","mula","DBSOFF","PD04","Rater9",83,84,"u","lab"
"13706","mula","DBSOFF","PD04","Rater10",46,17,"u","lab"
"13707","mula","DBSOFF","PD04","Rater11",95,97,"u","lab"
"13708","mula","DBSOFF","PD04","Rater12",82,81,"u","lab"
"13709","mula","DBSOFF","PD04","Rater13",49,38,"u","lab"
"13710","mula","DBSOFF","PD04","Rater14",100,100,"u","lab"
"13711","mula","DBSOFF","PD04","Rater15",82,92,"u","lab"
"13712","mula","DBSOFF","PD04","Rater16",84,21,"u","lab"
"13713","mula","DBSOFF","PD04","Rater17",34,57,"u","lab"
"13714","mula","DBSOFF","PD04","Rater18",86,81,"u","lab"
"13715","mula","DBSOFF","PD04","Rater19",30,56,"u","lab"
"13716","mula","DBSOFF","PD04","Rater20",58,93,"u","lab"
"13717","mula","DBSOFF","PD04","Rater21",88,84,"u","lab"
"13718","mula","DBSOFF","PD04","Rater22",47,69,"u","lab"
"13719","mula","DBSOFF","PD04","Rater23",89,87,"u","lab"
"13720","mula","DBSOFF","PD04","Rater24",75,66,"u","lab"
"13721","mula","DBSOFF","PD04","Rater25",70,71,"u","lab"
"13722","mula","DBSOFF","PD04","Rater26",72,66,"u","lab"
"13723","mula","DBSOFF","PD04","Rater27",25,61,"u","lab"
"13724","mula","DBSOFF","PD04","Rater28",24,54,"u","lab"
"13725","mula","DBSOFF","PD04","Rater29",71,66,"u","lab"
"13726","mula","DBSOFF","PD04","Rater30",52,68,"u","lab"
"13727","mula","DBSOFF","PD04","Rater31",87,92,"u","lab"
